"Student_ID","Age","Gender","Academic_Level","Country","Avg_Daily_Usage_Hours","Most_Used_Platform","Sleep_Hours_Per_Night","Mental_Health_Score","Relationship_Status","Conflicts_Over_Social_Media","Addicted_Score","Social_Media_Burnout"
5214,22,"Male","Graduate","Bangladesh",3.9,"WhatsApp",6.7,8,"Single",3,8,"Low"
2032,20,"Male","Undergraduate","Switzerland",4.8,"Facebook",8.2,7,"Single",2,8,"Low"
6403,19,"Female","Undergraduate","Syria",3.1,"Snapchat",6.7,8,"Complicated",4,8,"High"
1095,20,"Female","Undergraduate","Germany",4.5,"Instagram",7.4,8,"Single",3,8,"Moderate"
3146,21,"Female","Undergraduate","UAE",4.7,"TikTok",5.4,5,"Single",2,7,"High"
7545,22,"Male","Graduate","Switzerland",5.6,"Instagram",8.8,7,"Single",3,7,"Low"
5769,20,"Male","Undergraduate","USA",4.7,"TikTok",5.9,7,"Single",3,9,"High"
9579,22,"Male","Graduate","Malta",6.3,"Twitter",7.5,4,"Single",2,7,"High"
1474,23,"Male","Graduate","Singapore",5.2,"Facebook",8,5,"In Relationship",4,4,"Low"
9919,20,"Female","Undergraduate","Switzerland",3.6,"Facebook",6.9,6,"In Relationship",3,4,"Moderate"
3270,19,"Female","Undergraduate","Italy",4.4,"Facebook",8.1,8,"In Relationship",3,6,"Moderate"
4626,20,"Female","Undergraduate","Switzerland",4.6,"TikTok",8.8,6,"Single",4,8,"Moderate"
2037,19,"Female","Undergraduate","Japan",6.7,"VKontakte",8.4,5,"Single",2,7,"High"
758,22,"Male","Graduate","India",5.5,"TikTok",8,8,"Single",4,8,"Low"
2818,20,"Female","Undergraduate","Turkey",6.6,"Instagram",8.6,8,"Single",2,3,"High"
9481,20,"Female","Undergraduate","Turkey",5.4,"Instagram",7.1,5,"In Relationship",2,8,"High"
2619,20,"Female","Undergraduate","Japan",4.7,"Facebook",5.5,6,"In Relationship",3,8,"High"
9171,21,"Female","Undergraduate","Canada",5.7,"VKontakte",7.1,6,"In Relationship",2,7,"Moderate"
7002,20,"Female","Undergraduate","Australia",4.7,"WhatsApp",8,6,"Single",4,7,"Moderate"
534,22,"Male","Graduate","Poland",5.6,"WhatsApp",6.7,5,"In Relationship",3,4,"Moderate"
5168,20,"Female","Undergraduate","India",6.8,"TikTok",7.3,5,"In Relationship",2,7,"High"
3327,21,"Male","Graduate","UK",6.8,"WhatsApp",6,5,"Single",3,7,"High"
8953,21,"Female","Graduate","India",7,"Facebook",6.6,7,"In Relationship",4,8,"Moderate"
6461,21,"Male","Graduate","Maldives",6.3,"Instagram",7.7,8,"Complicated",2,6,"Moderate"
8108,19,"Female","Undergraduate","Latvia",4.3,"WhatsApp",6.8,8,"Single",4,6,"Moderate"
6216,21,"Male","Graduate","Monaco",6.4,"TikTok",8,8,"In Relationship",3,7,"Moderate"
2715,20,"Female","Undergraduate","Denmark",3.7,"Facebook",5,6,"Single",2,8,"Moderate"
7992,19,"Female","Undergraduate","Canada",4.4,"Facebook",7.8,6,"Single",2,5,"Low"
2205,19,"Female","Undergraduate","Malaysia",3.1,"TikTok",8.5,6,"In Relationship",2,6,"Moderate"
5425,22,"Female","Graduate","USA",3.3,"Instagram",7.8,8,"Complicated",2,4,"Low"
8772,20,"Female","Undergraduate","Canada",5.6,"Twitter",7.6,5,"In Relationship",2,4,"High"
596,19,"Female","Undergraduate","Italy",6.2,"Facebook",6.3,5,"Single",2,8,"High"
2378,19,"Female","Undergraduate","Switzerland",5.4,"Facebook",5.4,6,"Single",2,3,"High"
8073,20,"Female","Undergraduate","France",5.1,"Instagram",7.9,7,"Single",3,7,"Moderate"
4949,19,"Male","Undergraduate","Turkey",5.5,"Instagram",8.5,5,"Single",3,5,"High"
6836,19,"Female","Undergraduate","Russia",3.8,"Instagram",6.8,8,"Single",2,3,"Low"
2239,23,"Female","Graduate","Denmark",4.5,"TikTok",7.1,6,"In Relationship",4,7,"Low"
7771,21,"Male","Graduate","India",5.6,"Facebook",5.5,7,"Single",4,7,"Moderate"
2223,20,"Female","Undergraduate","Yemen",3.4,"TikTok",6.9,6,"In Relationship",3,7,"Moderate"
7679,22,"Male","Graduate","Bangladesh",4.8,"TikTok",5.5,4,"In Relationship",2,8,"High"
3743,21,"Male","Undergraduate","Mexico",6.5,"Facebook",7.8,8,"In Relationship",2,5,"High"
1247,22,"Male","Graduate","Trinidad",4.6,"Facebook",5,7,"Single",4,7,"Moderate"
8901,20,"Female","Undergraduate","Canada",4.9,"TikTok",5.5,7,"In Relationship",3,7,"High"
3035,21,"Male","Graduate","UK",5.6,"TikTok",8.1,7,"In Relationship",3,7,"Low"
7136,22,"Male","Graduate","Denmark",5.8,"LinkedIn",7.4,5,"Single",3,8,"Low"
2951,20,"Male","Undergraduate","Australia",2,"TikTok",7.4,6,"In Relationship",1,4,"Low"
4409,20,"Male","Undergraduate","Thailand",5.7,"TikTok",8.6,5,"Single",3,5,"High"
2385,22,"Male","Graduate","China",5.4,"Instagram",6,6,"Single",3,4,"Moderate"
5134,22,"Male","Graduate","France",6.3,"Instagram",7.4,4,"Single",3,7,"High"
4843,19,"Male","Undergraduate","Switzerland",5.9,"Facebook",7.8,7,"Single",2,3,"Moderate"
369,19,"Female","Undergraduate","Pakistan",5.7,"LinkedIn",5.9,4,"Single",3,7,"High"
3656,22,"Male","Graduate","Bahrain",6.2,"Instagram",8.8,5,"In Relationship",2,7,"Moderate"
7045,20,"Female","Undergraduate","India",7.5,"Instagram",7.1,6,"Single",3,5,"High"
352,19,"Female","Undergraduate","UK",3.9,"TikTok",5.4,4,"Single",1,7,"High"
7448,20,"Female","Undergraduate","Ireland",3.9,"Facebook",5.2,5,"Single",3,8,"High"
8729,20,"Female","Undergraduate","Mexico",5.8,"WhatsApp",8.8,6,"Complicated",3,6,"High"
9976,20,"Male","Undergraduate","India",5.7,"Facebook",6.4,7,"Single",4,5,"High"
8047,20,"Female","Undergraduate","Maldives",6.3,"TikTok",7.2,5,"In Relationship",2,8,"High"
2200,24,"Male","Graduate","Poland",5,"TikTok",4.5,7,"In Relationship",2,4,"High"
6504,19,"Female","Undergraduate","Sri Lanka",5.4,"Facebook",6.9,6,"In Relationship",2,7,"Moderate"
2354,21,"Male","Undergraduate","Lithuania",4.6,"Facebook",7.1,5,"Single",2,5,"Moderate"
3780,19,"Female","Undergraduate","UK",3.5,"Twitter",6.7,5,"In Relationship",5,7,"High"
5960,19,"Female","Undergraduate","Thailand",6.6,"Instagram",6.1,5,"Single",1,8,"High"
9969,22,"Male","Graduate","UK",3,"Facebook",7.5,6,"Single",4,9,"Low"
1276,20,"Female","Undergraduate","China",4.6,"VKontakte",6.5,4,"Single",4,7,"High"
2772,20,"Female","Undergraduate","Indonesia",3.9,"Instagram",6,8,"Complicated",2,4,"High"
9370,22,"Male","Graduate","Morocco",5.4,"Facebook",6.2,8,"Complicated",3,5,"Low"
123,22,"Male","Graduate","France",3.2,"Facebook",5.8,6,"Complicated",4,5,"Low"
4864,19,"Female","Undergraduate","Canada",3.9,"TikTok",7.3,8,"In Relationship",2,8,"Moderate"
1843,23,"Female","Graduate","Nigeria",4.2,"TikTok",6.3,7,"In Relationship",4,8,"Low"
3637,19,"Female","Undergraduate","Denmark",5.6,"TikTok",8.4,5,"Single",2,4,"High"
5482,19,"Female","Undergraduate","Canada",6.3,"Instagram",7.9,5,"Single",3,8,"High"
2515,20,"Female","Undergraduate","Denmark",5.4,"Instagram",5.8,7,"In Relationship",3,5,"High"
6405,22,"Male","Graduate","South Korea",4.3,"WhatsApp",7.7,6,"Single",4,6,"Low"
5661,21,"Male","Graduate","Canada",4.4,"Instagram",7.9,5,"Single",4,7,"Low"
2287,21,"Male","Graduate","Spain",5.9,"LinkedIn",5.7,6,"Single",2,8,"Moderate"
4477,21,"Male","Graduate","UK",3.7,"Instagram",8.5,6,"Single",3,3,"Low"
7408,19,"Female","Undergraduate","Canada",6.3,"Facebook",7.2,7,"Single",3,8,"High"
1958,19,"Female","Undergraduate","USA",6.9,"TikTok",5,7,"In Relationship",3,5,"High"
530,21,"Male","Graduate","Italy",5.9,"TikTok",6.3,4,"Single",5,7,"High"
3252,21,"Male","Graduate","Japan",6.5,"Instagram",5.2,6,"Single",4,8,"High"
6415,20,"Female","Undergraduate","Maldives",2.8,"TikTok",6.7,5,"In Relationship",3,8,"High"
3924,23,"Female","Graduate","Kosovo",4.4,"Facebook",7.6,7,"Single",3,4,"Low"
6051,19,"Male","Undergraduate","New Zealand",5.2,"YouTube",5.2,6,"Single",2,5,"High"
7421,21,"Male","Undergraduate","Bhutan",3.9,"Instagram",8.2,6,"In Relationship",2,6,"Moderate"
8297,21,"Female","Undergraduate","Maldives",4.4,"Instagram",6.2,5,"In Relationship",4,5,"High"
8745,23,"Male","Graduate","Bangladesh",7.1,"TikTok",5.4,4,"Single",2,6,"High"
4263,23,"Male","Graduate","Poland",4,"Instagram",9,4,"Single",5,5,"Moderate"
5348,19,"Female","Undergraduate","Canada",5.6,"Facebook",7.7,7,"Single",3,5,"Moderate"
8354,19,"Male","Undergraduate","Canada",4.9,"Snapchat",6.2,6,"Single",5,5,"High"
4686,20,"Female","Undergraduate","Bahrain",5.5,"TikTok",6.3,8,"Single",3,7,"High"
2581,24,"Female","Graduate","China",5.5,"Facebook",7.9,8,"Single",2,4,"Low"
6512,24,"Male","Graduate","Switzerland",5.5,"Facebook",5.5,5,"In Relationship",3,9,"High"
983,19,"Male","Undergraduate","USA",6.7,"WhatsApp",5.9,8,"Single",2,7,"High"
6609,20,"Male","Undergraduate","Turkey",5.7,"WhatsApp",4.9,7,"Single",2,6,"High"
6884,19,"Female","Undergraduate","USA",5.1,"TikTok",7.4,5,"Single",5,8,"High"
361,20,"Female","Undergraduate","Romania",2.9,"TikTok",4.3,5,"Single",3,7,"High"
6565,24,"Female","Graduate","Peru",4.2,"Instagram",5.5,6,"Single",3,7,"Moderate"
3197,19,"Female","Undergraduate","UK",5.4,"Facebook",7.4,6,"Single",2,8,"Moderate"
4834,22,"Male","Graduate","China",3.8,"Instagram",5.8,6,"In Relationship",3,7,"Low"
5672,20,"Female","Undergraduate","Japan",5.6,"Facebook",6.1,5,"Complicated",3,5,"High"
4492,19,"Male","Undergraduate","Georgia",5.8,"Facebook",6.2,6,"In Relationship",4,7,"High"
6368,20,"Female","Undergraduate","Italy",4.5,"TikTok",5.5,6,"In Relationship",3,7,"High"
1062,19,"Female","Undergraduate","France",3.4,"LinkedIn",7.5,8,"Single",2,8,"Low"
9429,20,"Female","Undergraduate","Liechtenstein",4.7,"Instagram",6.9,6,"Single",3,5,"Moderate"
2207,19,"Female","Undergraduate","Canada",5.8,"TikTok",7.3,7,"Single",2,7,"Moderate"
9140,24,"Male","Graduate","Switzerland",3.9,"VKontakte",7.5,6,"In Relationship",4,4,"Low"
4307,19,"Female","Undergraduate","Indonesia",4.7,"Instagram",5.9,5,"Single",2,8,"High"
2304,22,"Male","Graduate","Ireland",6.2,"TikTok",7.2,5,"Single",4,7,"Moderate"
1059,19,"Male","Undergraduate","USA",3,"Instagram",6.1,6,"In Relationship",3,4,"High"
4384,21,"Male","Graduate","Luxembourg",6.1,"Snapchat",5.5,5,"In Relationship",3,8,"High"
4466,20,"Female","Undergraduate","South Korea",2.8,"TikTok",5.8,5,"Single",3,8,"High"
9433,19,"Female","Undergraduate","Canada",3.2,"TikTok",8.1,6,"Single",3,5,"Moderate"
7966,22,"Male","Graduate","Spain",4.8,"Instagram",6,8,"Single",1,6,"Moderate"
7461,22,"Male","Graduate","Cyprus",7.1,"KakaoTalk",7.9,5,"Single",3,5,"Moderate"
15,19,"Male","Undergraduate","Argentina",6.5,"TikTok",8.2,6,"Single",4,4,"High"
6370,22,"Male","Graduate","Turkey",4.6,"Instagram",7.2,7,"In Relationship",3,4,"Low"
653,19,"Female","Undergraduate","Switzerland",4.4,"TikTok",7.2,5,"In Relationship",3,7,"High"
6055,22,"Male","Graduate","India",5.5,"WhatsApp",6,6,"In Relationship",2,7,"Moderate"
5208,19,"Female","Undergraduate","Costa Rica",5.2,"WhatsApp",4.8,5,"Single",3,5,"High"
3089,20,"Female","Undergraduate","USA",4.8,"Snapchat",8,6,"Single",2,8,"Low"
3279,19,"Female","Undergraduate","Ireland",5.9,"Facebook",7.6,6,"Single",3,9,"Moderate"
5659,23,"Female","Graduate","Brazil",5.3,"LinkedIn",6.8,7,"Single",4,8,"Low"
8331,19,"Female","Undergraduate","Canada",5.9,"Instagram",5.5,7,"In Relationship",3,4,"High"
1884,19,"Female","Undergraduate","Canada",4,"Facebook",8.2,5,"Single",3,5,"Moderate"
1442,22,"Male","Graduate","Norway",4.8,"Instagram",4.3,7,"In Relationship",3,5,"High"
1551,19,"Male","Undergraduate","USA",4.6,"Instagram",8.7,8,"Single",2,9,"Moderate"
7252,21,"Male","Graduate","Nepal",5.7,"LinkedIn",7.3,7,"In Relationship",2,8,"Low"
6606,20,"Female","Undergraduate","Kazakhstan",6.6,"TikTok",5.7,6,"Single",2,8,"High"
4208,19,"Female","Undergraduate","Poland",7.9,"Instagram",4.1,7,"Single",4,5,"High"
6560,18,"Female","High School","Italy",4.6,"TikTok",5.9,7,"Single",3,7,"Low"
1650,19,"Female","Undergraduate","UAE",5.8,"Instagram",6.6,6,"In Relationship",3,7,"High"
251,19,"Female","Undergraduate","Denmark",4.7,"Twitter",5.9,4,"Single",4,9,"High"
100,19,"Female","Undergraduate","Japan",4.5,"Facebook",7.1,6,"In Relationship",3,6,"Moderate"
2309,23,"Male","Graduate","USA",6.2,"TikTok",7.3,5,"In Relationship",2,5,"Moderate"
6474,21,"Male","Graduate","Denmark",4.1,"TikTok",5,8,"Complicated",4,8,"Moderate"
6262,19,"Female","Undergraduate","Germany",3.5,"WhatsApp",8,6,"In Relationship",2,7,"Low"
1847,22,"Male","Graduate","Canada",6.3,"Instagram",5.2,5,"Single",3,7,"High"
243,21,"Male","Graduate","Germany",4.6,"Facebook",7.7,7,"Single",1,9,"Low"
222,19,"Female","Undergraduate","Switzerland",3.5,"WhatsApp",5.5,5,"In Relationship",2,8,"High"
3982,20,"Female","Undergraduate","South Korea",5.1,"TikTok",5.9,5,"Single",3,5,"High"
1409,19,"Female","Undergraduate","Japan",2.8,"Facebook",7.7,7,"Single",3,7,"Low"
8784,22,"Female","Graduate","Spain",3.3,"Facebook",6.5,6,"Single",2,5,"Low"
9120,19,"Male","Undergraduate","Malaysia",4.4,"Facebook",5.7,7,"Single",4,8,"High"
2430,19,"Male","Undergraduate","Japan",6.8,"KakaoTalk",6.5,6,"In Relationship",1,7,"Moderate"
8279,23,"Male","Graduate","India",5.5,"TikTok",6,8,"In Relationship",3,5,"Moderate"
1126,20,"Female","Undergraduate","Spain",6.4,"Twitter",7.5,7,"In Relationship",2,5,"High"
1067,20,"Female","Undergraduate","Mexico",6.2,"Facebook",5.4,6,"Single",3,7,"High"
8999,22,"Male","Graduate","India",2.4,"Instagram",8.1,7,"Single",1,2,"Low"
5123,21,"Female","Graduate","China",5.5,"Snapchat",5.8,4,"In Relationship",3,8,"High"
7275,22,"Male","Graduate","Mexico",4.7,"TikTok",7.3,5,"Single",2,9,"Moderate"
7736,20,"Female","Undergraduate","Bangladesh",3.9,"Facebook",6.9,5,"Single",3,7,"Moderate"
4648,20,"Female","Undergraduate","New Zealand",3.6,"Facebook",8.6,7,"In Relationship",4,7,"High"
2180,19,"Female","Undergraduate","Ireland",4.7,"Facebook",7.9,7,"Single",3,5,"Moderate"
6373,19,"Female","Undergraduate","Mexico",6.7,"TikTok",8.7,7,"Single",3,9,"High"
7367,19,"Female","Undergraduate","Yemen",6,"Twitter",7.5,6,"Single",1,7,"Moderate"
6811,21,"Male","Graduate","India",4.8,"WhatsApp",7.3,4,"Single",3,7,"Moderate"
4537,20,"Female","Undergraduate","Pakistan",5.4,"Instagram",9.5,7,"In Relationship",3,8,"High"
2572,21,"Female","Undergraduate","Switzerland",5,"Instagram",7.3,8,"In Relationship",4,7,"High"
4026,21,"Female","Graduate","Poland",6.9,"Instagram",8.5,5,"In Relationship",4,4,"High"
6954,20,"Female","Undergraduate","Singapore",3.2,"Instagram",7.9,8,"In Relationship",3,9,"Moderate"
2358,22,"Male","Graduate","Ireland",4.7,"TikTok",7.8,5,"In Relationship",2,9,"Moderate"
6488,20,"Female","Undergraduate","Mexico",6.7,"Instagram",5.9,6,"Complicated",3,6,"High"
3696,21,"Female","Graduate","France",4.5,"KakaoTalk",7.1,6,"In Relationship",3,9,"Low"
4935,20,"Female","Undergraduate","Bangladesh",5.8,"Facebook",7.3,7,"In Relationship",3,4,"High"
1924,21,"Male","Undergraduate","Switzerland",2.1,"Snapchat",8.5,6,"In Relationship",2,8,"Low"
3766,19,"Female","Undergraduate","Turkey",6.3,"Instagram",5.7,7,"Single",2,8,"High"
8779,21,"Male","Graduate","Mexico",6.2,"WhatsApp",8.5,5,"Single",3,7,"Moderate"
6796,19,"Male","Undergraduate","Panama",4.7,"LinkedIn",6.9,6,"Single",4,9,"Moderate"
8222,19,"Female","Undergraduate","USA",5.2,"Instagram",6.2,8,"In Relationship",3,6,"High"
4217,23,"Male","Graduate","Nepal",4.4,"Instagram",7.1,6,"Single",2,5,"Low"
5564,19,"Female","Undergraduate","Pakistan",4.5,"TikTok",6.1,5,"In Relationship",4,3,"High"
8676,19,"Female","Undergraduate","India",4.5,"Twitter",8.1,6,"Single",3,7,"Moderate"
399,20,"Female","Undergraduate","UK",5.7,"Instagram",5.4,7,"Single",2,8,"High"
886,21,"Male","Undergraduate","Russia",4.7,"Instagram",9,6,"Single",3,7,"Moderate"
5022,22,"Male","Graduate","Georgia",4.1,"Instagram",7.5,8,"Single",2,7,"Low"
7708,22,"Male","Graduate","Nepal",3.8,"Instagram",8.3,5,"In Relationship",2,8,"Low"
8162,22,"Male","Graduate","UK",4,"TikTok",6,6,"Single",3,7,"Low"
3612,20,"Female","Undergraduate","Malaysia",3.3,"TikTok",6.2,7,"Single",2,3,"Moderate"
6985,22,"Male","Graduate","Canada",3.5,"TikTok",7.8,7,"Single",4,4,"Low"
4044,21,"Male","Graduate","Canada",7,"LinkedIn",6.5,8,"Complicated",1,8,"Moderate"
604,21,"Female","Undergraduate","Canada",4.4,"Facebook",8.1,7,"Single",3,7,"Moderate"
3786,20,"Female","Undergraduate","UK",6.1,"Instagram",5.4,6,"In Relationship",2,5,"High"
5576,19,"Female","Undergraduate","Germany",6.2,"Facebook",8.2,6,"In Relationship",4,8,"High"
4714,19,"Male","Undergraduate","Pakistan",4.2,"Instagram",5.4,7,"Single",4,9,"High"
2230,20,"Female","Undergraduate","UK",5.3,"Instagram",7.3,7,"Single",4,5,"High"
9527,20,"Female","Undergraduate","Russia",3.6,"Instagram",7.9,5,"Single",2,4,"Moderate"
2510,22,"Male","Graduate","South Korea",2.4,"Facebook",7.7,7,"In Relationship",4,4,"Low"
3499,21,"Male","Graduate","Japan",3.2,"Facebook",6.2,6,"In Relationship",2,5,"Low"
8553,22,"Male","Graduate","Denmark",3.8,"Instagram",5.8,6,"In Relationship",1,8,"Low"
3450,19,"Female","Undergraduate","UK",4.6,"Facebook",7.5,7,"In Relationship",3,7,"Moderate"
5539,21,"Male","Undergraduate","Colombia",4.2,"TikTok",8.2,7,"Single",4,4,"Moderate"
6065,21,"Male","Graduate","Canada",5.6,"LinkedIn",6.1,5,"In Relationship",2,3,"Moderate"
8365,22,"Male","Graduate","Switzerland",4.7,"Instagram",8.2,6,"Single",4,4,"Low"
2298,20,"Female","Undergraduate","Poland",6.1,"Facebook",7.2,6,"In Relationship",4,8,"High"
5322,22,"Female","Graduate","Australia",6.2,"TikTok",4.3,7,"Single",1,5,"High"
5240,24,"Female","Graduate","India",3.6,"TikTok",5.7,7,"Single",2,5,"Low"
6028,22,"Male","Graduate","USA",4.3,"Instagram",8.6,7,"Single",4,8,"Low"
9844,21,"Male","Graduate","USA",6.4,"Facebook",5.3,8,"Single",1,7,"High"
6837,20,"Female","Undergraduate","China",5,"Instagram",4.4,8,"Single",4,8,"High"
9841,22,"Male","Graduate","Canada",5.5,"TikTok",9.2,6,"Single",4,7,"Low"
8748,20,"Female","Undergraduate","Italy",3.7,"Instagram",6.7,7,"Single",4,5,"Moderate"
9,20,"Female","Undergraduate","Malta",6.4,"Facebook",6.1,6,"Single",2,4,"High"
9568,19,"Female","Undergraduate","Bangladesh",5.8,"Instagram",5.8,8,"In Relationship",2,8,"High"
4467,21,"Male","Graduate","France",6.3,"TikTok",5.9,5,"Single",3,9,"High"
9973,21,"Male","Graduate","India",6.2,"Facebook",6.1,8,"In Relationship",4,5,"Moderate"
3925,21,"Male","Undergraduate","USA",4.1,"Twitter",8.4,7,"Single",4,9,"Moderate"
4913,20,"Female","Undergraduate","Canada",4.8,"WhatsApp",9.5,6,"In Relationship",3,4,"Moderate"
9743,21,"Male","Graduate","Switzerland",7.6,"Instagram",8,6,"Single",2,9,"Moderate"
3484,22,"Male","Graduate","India",4.2,"Facebook",7.8,6,"Single",3,5,"Low"
3546,20,"Female","Undergraduate","Canada",5.3,"TikTok",7,5,"In Relationship",4,5,"High"
4855,23,"Male","Graduate","Poland",6.8,"Instagram",7.9,6,"Single",4,8,"Moderate"
2359,20,"Female","Undergraduate","Maldives",3.3,"Facebook",6.5,5,"In Relationship",3,5,"High"
3899,20,"Female","Undergraduate","India",4.1,"KakaoTalk",6.4,7,"In Relationship",3,7,"Moderate"
2346,19,"Female","Undergraduate","Malaysia",4.2,"Instagram",8.4,8,"Single",1,5,"Low"
1637,19,"Female","Undergraduate","Finland",3.8,"Instagram",5.5,8,"In Relationship",2,5,"Moderate"
6963,22,"Male","Graduate","Switzerland",7.2,"WhatsApp",7.7,4,"In Relationship",2,9,"High"
2987,20,"Female","Undergraduate","Croatia",4.4,"Snapchat",5.2,6,"Single",1,7,"Moderate"
8378,21,"Male","Graduate","Jordan",4.7,"TikTok",5.2,5,"Single",5,7,"High"
7042,21,"Male","Graduate","China",2.6,"LINE",7.5,8,"Single",3,3,"Low"
6079,21,"Male","Graduate","Slovenia",4.4,"Instagram",7,6,"In Relationship",2,7,"Low"
9887,22,"Male","Graduate","Canada",4.9,"Instagram",7.2,8,"Single",2,7,"Low"
8177,21,"Male","Undergraduate","Italy",5.8,"KakaoTalk",6.7,4,"In Relationship",2,6,"High"
4085,21,"Male","Graduate","Poland",4.4,"Facebook",7.3,7,"Single",5,6,"Low"
1992,21,"Male","Graduate","Japan",3.6,"Instagram",7.2,5,"In Relationship",3,5,"Low"
1224,20,"Female","Undergraduate","New Zealand",4,"Instagram",7.7,6,"Single",4,7,"Moderate"
2754,21,"Female","Undergraduate","UK",6.4,"Instagram",5.9,7,"In Relationship",4,4,"High"
8573,19,"Female","Undergraduate","Ireland",4.3,"TikTok",7,5,"In Relationship",3,7,"High"
2928,19,"Male","Undergraduate","Japan",4.3,"Instagram",7.8,8,"In Relationship",3,8,"Moderate"
7796,22,"Male","Graduate","UK",7.5,"WeChat",6.5,8,"In Relationship",4,4,"Moderate"
2848,19,"Male","Undergraduate","Slovenia",3.9,"Facebook",8.2,6,"Complicated",4,7,"High"
16,23,"Female","Graduate","Netherlands",5.6,"Facebook",7.9,6,"Single",3,9,"Low"
4420,22,"Male","Graduate","India",6.7,"TikTok",6,5,"Single",2,5,"High"
4788,19,"Female","High School","Brazil",3.2,"TikTok",5,6,"Single",2,6,"Moderate"
9772,21,"Male","Graduate","India",4.5,"TikTok",4.4,5,"Single",2,8,"High"
8731,22,"Male","Graduate","India",7,"WhatsApp",7.8,7,"Complicated",3,8,"Moderate"
6982,22,"Male","Graduate","India",4.7,"Facebook",4.1,4,"In Relationship",4,7,"High"
4793,19,"Female","Undergraduate","USA",5.2,"Facebook",7.5,7,"Single",3,7,"Moderate"
9428,19,"Female","Undergraduate","Turkey",6.5,"Instagram",7.9,7,"In Relationship",1,7,"Moderate"
8240,19,"Female","Undergraduate","India",3.8,"Instagram",8.4,7,"In Relationship",0,5,"Low"
7417,20,"Female","Undergraduate","Bangladesh",4.5,"Instagram",8.3,7,"In Relationship",4,5,"High"
9868,19,"Female","Undergraduate","Switzerland",6.4,"Instagram",6.2,7,"Single",3,9,"High"
7604,19,"Female","Undergraduate","Malaysia",2.9,"WhatsApp",6,8,"Single",2,8,"Moderate"
2460,20,"Female","Undergraduate","Japan",4.4,"Instagram",7.7,8,"In Relationship",3,7,"Moderate"
410,21,"Male","Undergraduate","Hungary",2.9,"Twitter",5.9,8,"Single",3,4,"Moderate"
564,22,"Male","Graduate","Germany",4.3,"TikTok",6.7,4,"In Relationship",4,8,"Moderate"
6688,19,"Female","Undergraduate","Japan",5.2,"TikTok",5.8,7,"In Relationship",4,6,"High"
55,24,"Male","Graduate","Israel",6.8,"TikTok",8,6,"Single",2,5,"Moderate"
837,21,"Female","Undergraduate","Ireland",5.4,"TikTok",6.9,5,"Single",3,6,"High"
8050,19,"Female","High School","Bangladesh",5.1,"TikTok",7.2,7,"Single",2,6,"Low"
2360,21,"Male","Graduate","Denmark",4.4,"YouTube",6,6,"Single",2,5,"Low"
9245,19,"Female","Undergraduate","Hungary",5.5,"Instagram",8.5,5,"Single",3,5,"High"
2167,19,"Male","Undergraduate","Australia",3.6,"Facebook",8.8,7,"In Relationship",3,6,"Moderate"
898,19,"Female","Undergraduate","New Zealand",5.9,"Instagram",5.9,7,"In Relationship",2,8,"High"
9316,20,"Male","Undergraduate","Bolivia",5.2,"VKontakte",6.5,8,"In Relationship",4,6,"High"
